Id,Probability
141,0.0038816996798307305
142,0.013940655488473183
143,0.014130270338235069
144,0.01367650215478291
145,0.3010528893451801
146,0.007806094536143717
147,0.0027899036073660353
148,0.1186986240773988
149,0.0064945136827374746
150,0.04566471047415173
151,0.00265460407202279
152,0.012710612495129251
153,0.013352712880325876
154,0.018674502196059182
155,0.01400531829993975
156,0.01880267535871849
157,0.057895929507085594
158,0.01434542269440274
159,0.17055568526414866
160,0.01876702596063347
161,0.003042915874157672
162,0.01687977110203978
163,0.026619534048486868
164,0.046025008129996284
165,0.01799150186805528
166,0.03162999210004355
167,0.6791647928830682
168,0.04270446534297906
169,0.19827208500248863
170,0.008404609719515942
171,0.002917556692234805
172,0.01902454534370197
173,0.014240856916212007
174,0.041449053851718806
175,0.016123337215427285
176,0.4040836374331892
177,0.02797604389807111
178,0.1065470951356143
179,0.013635263999975847
180,0.011882388939943976
181,0.04402287729170998
182,0.0063882427068705575
183,0.0190842276311499
184,0.018274757261756057
185,0.14855248137529178
186,0.011996676420216065
187,0.007482693221008445
188,0.02545435725212387
189,0.05850573778884828
190,0.01792976884728435
191,0.016644834012811482
192,0.042504176815073645
193,0.01250888437012917
194,0.05092021960061342
195,0.011300159933573355
196,0.02969397056698457
197,0.014916628561626595
198,0.008701272354786484
199,0.021362836144218994
200,0.006782039351350922
201,0.07044439414820786
202,0.03485385171344387
203,0.37550757893745257
204,0.04893066024656306
205,0.020555028301137316
206,0.013513176114280327
207,0.036530711374236566
208,0.016239148646813206
209,0.07035408590432189
210,0.013437704223888682
211,0.0737970203846703
212,0.019468584395639164
213,0.021224050229577
214,0.005923716522571603
215,0.029368994302665884
216,0.06391181638980227
217,0.006936133779890552
218,0.09470287726757233
219,0.010458765138449587
220,0.002210448037465415
221,0.014102258805062736
222,0.012126710506438746
223,0.015607476011566323
224,0.02697404671554683
225,0.01082062538247577
226,0.07155578730090284
227,0.00980247062829275
228,0.05832316488944029
229,0.1296491657449333
230,0.39497132880069
231,0.29514108541489176
232,0.010175745116943415
233,0.01446305860816376
234,0.01788593993895042
235,0.013505710962557748
236,0.22660722849340545
237,0.2164247221865587
238,0.012125057571170557
239,0.01406094815299481
240,0.015104576370452398
241,0.03463921668059185
242,0.008564008109541785
243,0.005288168845884838
244,0.020287640212426666
245,0.08058664948289643
246,0.01152076744778779
247,0.03124466503981926
248,0.0179403353833272
249,0.03577895457230396
250,0.2715844860264624
251,0.02810875006399285
252,0.3031008741074397
253,0.02098294516697858
254,0.0875371610580214
255,0.006136887884263751
256,0.025682478940857574
257,0.038757283083626554
258,0.16099328685803943
259,0.046034526621230115
260,0.1589297102964148
261,0.009150233410543994
262,0.017270737468021775
263,0.003564099447194899
264,0.05350751980867037
265,0.07531260300991327
266,0.012179137577205302
267,0.06390284046926438
268,0.05137162300469241
269,0.2327350635769891
270,0.005004431794553962
271,0.017314529203986413
272,0.047851496527566914
273,0.01400662899973283
274,0.013402299492138007
275,0.008042876998220571
276,0.019488824832126328
277,0.024740576894181448
278,0.00471723755873001
279,0.07074688091757424
280,0.015668214269668787
281,0.5619178633469398
282,0.04331816613849002
283,0.06646200756125066
284,0.014263321543738881
285,0.009874581709896654
286,0.021847790212078354
287,0.010387417399443913
288,0.03744922924405363
289,0.07164202747621382
290,0.08074521791116714
291,0.30464163994082877
292,0.004974283119951319
293,0.021500189194871313
294,0.009042190314973459
295,0.0033198447787264472
296,0.0216779297421697
297,0.009870228856633597
298,0.024747474296193644
299,0.012764361018998284
300,0.005640244186944397
301,0.07013292561978669
302,0.005512498869723763
303,0.009177827203116547
304,0.01680272468632172
305,0.38375296476276416
306,0.02572627751865481
307,0.01230223202607917
308,0.3016966507181217
309,0.2424493174643134
310,0.010697180278114888
311,0.5617692106075964
312,0.01875747764648342
313,0.23568012910265912
314,0.04389728678846451
315,0.041294726634035016
316,0.07556939293231056
317,0.29291485493338876
318,0.006923423458854804
319,0.014201119708846986
320,0.07542456123799965
321,0.11643777712820064
322,0.017160934608952072
323,0.010450416992990739
324,0.008848830569071427
325,0.1117024079433144
326,0.008211638182197285
327,0.014744429020125878
328,0.012429808958334237
329,0.030806874170683465
330,0.011886920847487312
331,0.010126098062641033
332,0.016563879883893164
333,0.0123023806458042
334,0.032152823837890365
335,0.049865716971656066
336,0.045439099431330794
337,0.009316730476034174
338,0.33718165989293986
339,0.042204935544430625
340,0.008246066935885895
341,0.002872132497891222
342,0.0158014263052523
343,0.01357568913495846
344,0.0389010070018231
345,0.040681703844504896
346,0.01927412434929723
347,0.3666187841816872
348,0.11888546829590285
349,0.018655619558779556
350,0.024008486548014102
351,0.055225125216011646
352,0.0407474106942426
353,0.0020832374621157406
354,0.1084571613497572
355,0.006705815856464835
356,0.002555531482868132
357,0.6465095825118147
358,0.0028948330972384763
359,0.023148424805925535
360,0.21922915278822583
361,0.03657496760221116
362,0.008365843364932889
363,0.004355917692039637
364,0.013854988650763277
365,0.17362934675585856
366,0.06479037652513106
367,0.02063460467055552
368,0.08040976950374965
369,0.008474083830156921
370,0.44026061891186397
371,0.007906806035553408
372,0.12672258228946306
373,0.009327591885161413
374,0.008023431556307203
375,0.012949226436335344
376,0.004041190985133857
377,0.027150566349562793
378,0.010108607258126654
379,0.011729227976082099
380,0.01601182351962259
381,0.009071655728532017
382,0.020530279031061038
383,0.039048089165343094
384,0.1757115210272032
385,0.009567071307604187
386,0.00437584722099055
387,0.003004568428560316
388,0.01838386533899422
389,0.028179054866084567
390,0.014107385999781135
391,0.0032636093231945503
392,0.0067073274794009026
393,0.011636102157054865
394,0.10374140069921192
395,0.007799389149765228
396,0.0026747099223304724
397,0.07550709105930423
398,0.11600931262582923
399,0.0071532168547597
400,0.02263447455095498
401,0.00757350143747967
402,0.00303463944364605
403,0.01488810424420387
404,0.012297331707822108
405,0.7469423617860157
406,0.7314525403170115
407,0.02232465348550585
408,0.0560964996736652
409,0.02186396038628409
410,0.014861887477183713
411,0.02087051145100229
412,0.0284330200845095
413,0.09577156630717694
414,0.010266189340568102
415,0.005484495075192859
416,0.16097391163994704
417,0.13657839694757792
418,0.04679026807377131
419,0.008924619259986246
420,0.011191645288401662
421,0.010524312687001295
422,0.016415087115236763
423,0.021870879497467764
424,0.0060622877715395505
425,0.004331492861551241
426,0.005534413264847185
427,0.039768904221760944
428,0.012292997127060836
429,0.10638746880824566
430,0.011046344974600766
431,0.2630270518208794
432,0.014993179248382225
433,0.011941753854719453
434,0.021708571718482672
435,0.03808780064169341
436,0.028547844394904435
437,0.04826308463933598
438,0.10272702490641401
439,0.0066524963518594035
440,0.031053471856409876
441,0.027231314317538995
442,0.02406647155378481
443,0.053980446607882586
444,0.003423862905390271
445,0.04236237202200771
446,0.21328093525207947
447,0.01355054201642672
448,0.0759237885182381
449,0.0405138265825749
450,0.003460938040294425
451,0.02260194882027666
452,0.0151375285154335
453,0.07853907532318284
454,0.030869883883180994
455,0.07695650008901833
456,0.022595599466756034
457,0.07606617013135399
458,0.024808703019508185
459,0.07342794250139074
460,0.010166665440044475
461,0.013658638574038996
462,0.06975852474486796
463,0.00878811936623364
464,0.06127295365334981
465,0.03752953815953151
466,0.004376935166984717
467,0.006853203676028343
468,0.01706766563730537
469,0.005558165827711902
470,0.21143461282308407
471,0.006138982279680154
472,0.006938282730204468
473,0.34922860587351556
474,0.061837259622651145
475,0.03265701709579284
476,0.010541125950181952
477,0.021404428709832467
478,0.010105631353016377
479,0.03254612463063007
480,0.009124395871822764
481,0.06271207228439575
482,0.00474729919990184
483,0.0401127606619825
484,0.08546214247418304
485,0.011673275333037102
486,0.2828161959753981
487,0.03750500065071106
488,0.07848108086585734
489,0.14596138128088332
490,0.04959172418265511
491,0.009933506034246547
492,0.024591737202022308
493,0.4333745495333528
494,0.018555297692091112
495,0.26071838763063215
496,0.011847806379265677
497,0.019070414015594558
498,0.008973931819833903
499,0.0680645284798718
500,0.02725152842566167
501,0.015489480121649817
502,0.010813751616117993
503,0.029501787314114195
504,0.012419559779620672
505,0.004812486332014138
506,0.16377094285451174
507,0.06661849605962505
508,0.003273410425971181
509,0.0033957115538691698
510,0.013049597267139189
511,0.01223311180702561
512,0.17502689579854241
513,0.03545821310693972
514,0.03331005438493804
515,0.016249708659550496
516,0.2968207988208489
517,0.005878109837085803
518,0.01000482124078853
519,0.002849983440756515
520,0.010367392846138227
521,0.008002703764293868
522,0.017884340579576368
523,0.08289334188365814
524,0.04459187117466435
525,0.04429859731046723
526,0.5292382863526967
527,0.12189290466555423
528,0.005166668050996518
529,0.25265262594251486
530,0.015266739885612682
531,0.00609092023642154
532,0.0037231780507941004
533,0.012079170566107566
534,0.014347788427769714
535,0.009868616404075912
536,0.015474562015981162
537,0.010282550788412137
538,0.05584360803693183
539,0.016777321630036226
540,0.0073247166510428535
541,0.020208534853625722
542,0.024777946621621767
543,0.07945122345778578
544,0.09804287505414606
545,0.02169269236186505
546,0.011897673131600802
547,0.07359291540555313
548,0.018299119988163193
549,0.0022764669957914788
550,0.14890120569445112
551,0.2625822434793377
552,0.08525611913559536
553,0.01336599686509848
554,0.005783322025096913
555,0.0982577573028098
556,0.018387126838048034
557,0.0192098002221528
558,0.02020834488843715
559,0.12802662129581888
560,0.039760588623607776
561,0.003316285425143126
562,0.010900386087209004
563,0.06697976738171998
564,0.04373139811766159
565,0.07584684394109653
566,0.017497535015385816
567,0.004357467547334278
568,0.017554813632757914
569,0.41358881954682675
570,0.0550626641127225
571,0.10204198272998447
572,0.016683347489265775
573,0.012639293174288461
574,0.06313622870955488
575,0.09898176248539643
576,0.015287091218374207
577,0.08669094358719281
578,0.02178313789666177
579,0.10056522050879853
580,0.01303603018991609
581,0.009372620243654652
582,0.012276778682830032
583,0.004061452411576165
584,0.016731229395216495
585,0.02877385451877639
586,0.005140144412833264
587,0.026385264495399154
588,0.06266078032347627
589,0.014792824804920454
590,0.014104744412194265
591,0.14155276970737402
592,0.01090585755186234
593,0.037482029394772846
594,0.01278959894279904
595,0.18840012998632114
596,0.017996530523138
597,0.023213079618668097
598,0.05315721220968023
599,0.019642127328875672
600,0.007191546500134459
601,0.014698228480550525
602,0.03246866821296431
603,0.01340094369243997
604,0.009282935100722046
605,0.09260649816505949
606,0.007864805558227215
607,0.10327711893800777
608,0.024373595632450708
609,0.3375544982770281
610,0.020269957883647566
611,0.03960074771534703
612,0.012944195521555133
613,0.02191337928646355
614,0.024690882083402838
615,0.020311888655394142
616,0.005439727458072963
617,0.10771222851651494
618,0.009088184711733487
619,0.01208952053722702
620,0.030211802772241017
621,0.014798779271728301
622,0.030609382107354702
623,0.023809203672498686
624,0.019203089799524342
625,0.08663456396337275
626,0.4871941403928271
627,0.10918129368389079
628,0.011931229708145436
629,0.01584312746173998
630,0.15241269600676965
631,0.006981781557427565
632,0.03375669888667722
633,0.01303209842499698
634,0.03864771097744987
635,0.10070454449852986
636,0.01184907105665657
637,0.006443492730750057
638,0.013080723054528518
639,0.08663930624557506
640,0.0038576894954567504
641,0.005137139622186901
642,0.36823766213952436
643,0.094536540959148
644,0.48488854583986535
645,0.06997702382146746
646,0.2920013622031872
647,0.013985891197139146
648,0.10829681364667701
649,0.005541883692991206
650,0.009121872791955527
651,0.3645687020901714
652,0.008666867901310412
653,0.0686390519273838
654,0.436803558300269
655,0.008252299200209829
656,0.02402423979581098
657,0.014200858116296004
658,0.0073116227105347355
659,0.08991416373888134
660,0.14678208697975303
661,0.028685697752572455
662,0.31364646407382607
663,0.12107026725576622
664,0.10225865218401728
665,0.5108924800005917
666,0.002813153380081208
667,0.013476851944230222
668,0.10663048251435803
669,0.46297169373180114
670,0.0326246542202623
671,0.013459130111332413
672,0.08457093573765713
673,0.043369235152338
674,0.014207708752538217
675,0.4591399212053283
676,0.13716702667179342
677,0.02355157471199808
678,0.0256832461595234
679,0.02251500193549351
680,0.1238605665546349
681,0.0335914148857301
682,0.012748536250034453
683,0.037508471159266935
684,0.015684085859936952
685,0.09055466617887396
686,0.0028639811644380346
687,0.00634375413032398
688,0.006250690137354911
689,0.10828971876189045
690,0.027230780923744962
691,0.03526635629646679
692,0.3054342307453854
693,0.027468991866714115
694,0.0453394668382969
695,0.03284373470196702
696,0.014473754651126236
697,0.0063728334282006265
698,0.062402083271461725
699,0.255163634449411
700,0.019015842185699714
701,0.004788710847768505
702,0.2550382384405084
703,0.10589625091717521
704,0.4000148222677479
705,0.01605637149619968
706,0.016163075274562323
707,0.027150965317670032
708,0.008290272426529821
709,0.017106338580163256
710,0.021743063076625546
711,0.04560825510584147
712,0.1626571898885657
713,0.012660371030372255
714,0.005700216610329835
715,0.009011747838019606
716,0.38273265334021184
717,0.00862705221624125
718,0.03265425755643293
719,0.020494610328080275
720,0.00796234933574144
721,0.013606902820164503
722,0.012201420672304139
723,0.04735805684807735
724,0.024044475809766302
725,0.1939994332730449
726,0.0454366448419285
727,0.010763224955069583
728,0.05112065877986678
729,0.06780502105906336
730,0.5164957955069365
731,0.03836577943479929
732,0.025785955493713156
733,0.00701898622325878
734,0.007690780011699717
735,0.09281825692662378
736,0.029992309632365096
737,0.049088263349860384
738,0.11306754390616583
739,0.01236439621640297
740,0.005239504212232338
741,0.009859116742436086
742,0.021589680047400993
743,0.0499748005198123
744,0.021587688937056333
745,0.01980692057549952
746,0.042409550479892026
747,0.009015873931292566
748,0.02582323646307085
749,0.024922415089530674
750,0.07328688329391345
751,0.17634382241220883
752,0.0028472340005351463
753,0.008561635036325918
754,0.011750461741846335
755,0.03786528868161743
756,0.011609985357383137
757,0.03154514785779081
758,0.016304714242421605
759,0.0059595743814019175
760,0.010001587271209963
761,0.008212319040874662
762,0.050749582346044854
763,0.0930675518036194
764,0.005054229271165976
765,0.023141321171246138
766,0.09430228384213407
767,0.006066875574528738
768,0.07416843881136424
769,0.007742580323722016
770,0.12331635313031487
771,0.005914987709226303
772,0.1562438727221223
773,0.13757006051795825
774,0.020242206874366852
775,0.04845897744500696
776,0.011309459858794708
777,0.12550496362502972
778,0.008133874749397252
779,0.008819243805669017
780,0.4126354269492066
781,0.11798530788547268
782,0.032851063637732734
783,0.011692221413035277
784,0.0976386608133862
785,0.0283327190448015
786,0.11809256465508466
787,0.030662588632846557
788,0.02561798688090471
789,0.11235334365862772
790,0.15555091829211465
791,0.018480452290026272
792,0.35063476768010554
793,0.1433204768787016
794,0.013000203895150803
795,0.2995973980447074
796,0.0035033106480399493
797,0.10823051982498648
798,0.017963020621949682
799,0.2498364473808955
800,0.01769127961054971
801,0.01683646604070158
802,0.010394206308863894
803,0.0636194030064669
804,0.011397366919723017
805,0.28971899988351724
806,0.021920557409467946
807,0.004493920507510964
808,0.0538179567671757
809,0.02987361039983897
810,0.04291280275295044
811,0.05637150338287674
812,0.02836385393523617
813,0.029768845784105484
814,0.010913022047423547
815,0.10518210021551821
816,0.033422649521180785
817,0.0033605686568242157
818,0.022346735679561604
819,0.00497483613301816
820,0.05352251577242313
821,0.025772924598936753
822,0.23171549270951103
823,0.006191412651595372
824,0.030838748357319447
825,0.012311216094640533
826,0.013408656926039124
827,0.027464837678047152
828,0.016498624994804072
829,0.009387954558397336
830,0.013602307430230692
831,0.18802495501427882
832,0.019669055953700592
833,0.19283793789953743
834,0.00683243381729211
835,0.04943526330584005
836,0.026164111545881243
837,0.1299869631669712
838,0.019112606274250387
839,0.10517829082123761
840,0.37790827693339324
841,0.18961160179054662
842,0.03980196241418318
843,0.2040485366125031
844,0.0634829354658565
845,0.5694078270799906
846,0.6425148673281418
847,0.010090602791120446
848,0.012537571233812233
849,0.25317941647815956
850,0.0273675093429565
851,0.016016406894889573
852,0.02877189353394347
853,0.08495542685629136
854,0.024141413122374153
855,0.0029510564360272907
856,0.028173188072979038
857,0.027392373203482895
858,0.043094866893120455
859,0.005909834989306863
860,0.05760761142704993
861,0.36798272832773526
862,0.012877063426952377
863,0.008529451413979892
864,0.009612441051991334
865,0.022808223552086927
866,0.007686867502578351
867,0.0039003789131847114
868,0.11883355915987041
869,0.04317123085253542
870,0.00328645702348843
871,0.010711564553810731
872,0.04390191299564457
873,0.0044813635243779034
874,0.0049449618126863005
875,0.004520794127952971
876,0.03554500349482974
877,0.017417392318200824
878,0.017720242395978216
879,0.0027891363596046414
880,0.030831135984460956
881,0.02492741848030909
882,0.07674935368091765
883,0.0838803961276015
884,0.036649900556021645
885,0.004563983960930397
886,0.01855125328023125
887,0.07314042400121296
888,0.4713665877832829
889,0.035412445097971604
890,0.07162717633239542
891,0.007491335448998512
892,0.008873903881323846
893,0.5563181235812468
894,0.7114367890221134
895,0.01883877005002306
896,0.014205740861120591
897,0.016857844420274205
898,0.0023654173397961455
899,0.016882689594701746
900,0.003244363871365212
901,0.057382184070558936
902,0.03070351369237782
903,0.008040717865659802
904,0.005080873090142348
905,0.005059020763262201
906,0.025467617308094406
907,0.07241750265684556
908,0.19905574209260118
909,0.0379472845147629
910,0.01591995199739544
911,0.038004754055298226
912,0.05115078425921423
913,0.0030314516455338877
914,0.012350247427033926
915,0.06683776136240525
916,0.014768426326855561
917,0.015342274444688605
918,0.008669506935525104
919,0.021063534474875384
920,0.04159006411832873
921,0.09254972414590049
922,0.07435986863097785
923,0.10312377102055426
924,0.017235457465930335
925,0.006417713808434804
926,0.06784433630844271
927,0.049143227736686536
928,0.017884719477160024
929,0.04863302976557508
930,0.23500728498322473
931,0.3100695611469174
932,0.013376464794977443
933,0.025464224300302
934,0.08285768097138148
935,0.011415011813231063
936,0.01242671580250262
937,0.007728753073707468
938,0.010680703211857184
939,0.04154364644204767
940,0.012588321797183385
941,0.07476892269056847
942,0.012931376662238992
943,0.09224445765606355
944,0.18567243634119676
945,0.011293612373718794
946,0.01044353978025238
947,0.05425159109715195
948,0.013156268685160013
949,0.015264718277515141
950,0.0121798961393979
951,0.004929131969463244
952,0.11234695895190946
953,0.058612291030829614
954,0.007169248976996451
955,0.1338102689187397
956,0.04451717268067064
957,0.013485387029404331
958,0.02506188795621258
959,0.015456947462782268
960,0.0112206403886208
961,0.011924738343667666
962,0.021704532108396967
963,0.004066870485150738
964,0.012797817061531045
965,0.017992467530995582
966,0.03461626669713512
967,0.0530526368002737
968,0.0350669057374558
969,0.2842707339962562
970,0.2578131106130994
971,0.012815039281307217
972,0.3996473953203157
973,0.030599200381318654
974,0.10356428217708914
975,0.005601769162067165
976,0.043434231166527344
977,0.06887486891022657
978,0.02565984844655718
979,0.0722396676297723
980,0.6139882706468697
981,0.005088026888799248
982,0.0044773927576426415
983,0.01128198018740173
984,0.015396056643409806
985,0.03754127603453016
986,0.273072624760167
987,0.004125885850536105
988,0.012224028657151992
989,0.016839543888958686
990,0.014793272259032644
991,0.022082083545751977
992,0.012653923050138965
993,0.007073011373710722
994,0.04946740349583196
995,0.003922432511461887
996,0.3514080380200047
997,0.006094085364959567
998,0.020837784942562998
999,0.013966768983328465
1000,0.011848270724372086
1001,0.012175180798009505
1002,0.06642721350241888
1003,0.018833011359406866
1004,0.03192695976356587
1005,0.04311449314484064
1006,0.014546052316267615
1007,0.02788786602769308
1008,0.005759532489207488
1009,0.02915924582759828
1010,0.008078058771987877
1011,0.016037344503024405
1012,0.012385415610977411
1013,0.016084928630270293
1014,0.09980016673972758
1015,0.014058534989055335
1016,0.12345112809311638
1017,0.012282008497411187
1018,0.32558961761072297
1019,0.02587172524587771
1020,0.009461148213539343
1021,0.034149786673251144
1022,0.08041109960487239
1023,0.01353629990107841
1024,0.24582540670126224
1025,0.019049519319960368
1026,0.025472750521953046
1027,0.016442610072979973
1028,0.027267471543529348
1029,0.012852773659704622
1030,0.02176446518935809
1031,0.02210000001718539
1032,0.08833576663160055
1033,0.018880288310103667
1034,0.02329009161409546
1035,0.0028758921517810982
1036,0.024666605753575495
1037,0.0207364834124207
1038,0.005268314047418924
1039,0.009890645077378538
1040,0.0023706149087234854
1041,0.11785139898660306
1042,0.3901515974216966
1043,0.008327299413106129
1044,0.03714623242363559
1045,0.019919315066138345
1046,0.02275297800518311
1047,0.007872848616103734
1048,0.019672415440628803
1049,0.02871305522787453
1050,0.010964697313122834
1051,0.015164806340930826
1052,0.03637380763523469
1053,0.14939374462512903
1054,0.015327153386816002
1055,0.06397571013230588
1056,0.00591037533402806
1057,0.013666359940547372
1058,0.03586248955228098
1059,0.08360792922722697
1060,0.04856776470682357
1061,0.07656326307129555
1062,0.02745650967655238
1063,0.015211930169585953
1064,0.01836448435940917
1065,0.13793924684388797
1066,0.026083073182852745
1067,0.05941911250469164
1068,0.0034369642426655307
1069,0.013330846633659884
1070,0.009696587537399975
1071,0.023594137588758106
1072,0.06702738550566545
1073,0.40809371774894415
1074,0.012958356111467256
1075,0.01619500563563048
1076,0.05481778956496867
1077,0.03820335112749171
1078,0.016301017479278118
1079,0.14032065415259787
1080,0.0311150157853602
1081,0.016987150374441613
1082,0.22383410021980618
1083,0.01707588247111025
1084,0.03254566697902447
1085,0.03987018715364267
1086,0.009158960122218823
1087,0.03883253750962369
1088,0.05480527977586144
1089,0.38699435950194155
1090,0.01117183109221198
1091,0.007508403207044451
1092,0.016063610449842957
1093,0.09278557777390456
1094,0.010507696304409299
1095,0.1785569079846312
1096,0.0993923817701686
1097,0.05696441828584019
1098,0.18974339127736747
1099,0.09758323688906365
1100,0.04433308559475053
1101,0.01911489477878993
1102,0.03029744152466536
1103,0.040262554709297606
1104,0.0030108789095831634
1105,0.04285471302672036
1106,0.026877886755678107
1107,0.02438607432081361
1108,0.15036847959864708
1109,0.08785148089421407
1110,0.012670027490985756
1111,0.04310213886520642
1112,0.007822546526225698
1113,0.014320181102817676
1114,0.035617793007222016
1115,0.011248791612794873
1116,0.026446435045430275
1117,0.04044279529998785
1118,0.29357999747216085
1119,0.03111079434461991
1120,0.02217326367537719
1121,0.06049383963852568
1122,0.004770892395482924
1123,0.035268286145385554
1124,0.16044199179722132
1125,0.014900697315088212
1126,0.11634274742786191
1127,0.009035938974878694
1128,0.385413166992747
1129,0.02298647516816208
1130,0.019269115869915112
1131,0.008538127863200564
1132,0.472570399632879
1133,0.03908892147401833
1134,0.11514675760542978
1135,0.2518860264378216
1136,0.03069295775721556
1137,0.014898197457989499
1138,0.020705336061201115
1139,0.02136891519408755
1140,0.009496279918393897
1141,0.018183639968265736
1142,0.021178937308988205
1143,0.10699394598426805
1144,0.3262747271214374
1145,0.02780196969673786
1146,0.040430025406491626
1147,0.060286078439254535
1148,0.01458782066080034
1149,0.029559205321976357
1150,0.012950802582571221
1151,0.027337404989481538
1152,0.08243936243013493
1153,0.014782442268525696
1154,0.01725651628717832
1155,0.073147977927023
1156,0.026284590006554427
1157,0.4263251336391511
1158,0.5926936010369616
1159,0.13257227732486815
1160,0.0056768521553075355
1161,0.21076553037561355
1162,0.04287412396702612
1163,0.031363526349646995
1164,0.027243200238917947
1165,0.05467568816014083
1166,0.025569194150574504
1167,0.2705931912140693
1168,0.02113592074414645
1169,0.010685064723549301
1170,0.012564999114609465
1171,0.4736626945264919
1172,0.014212805779346312
1173,0.019771171256122943
1174,0.013881073552481563
1175,0.0766599343682557
1176,0.4275949169023997
1177,0.48845919406556454
1178,0.22508869316714586
1179,0.01660733435540567
1180,0.1263124268818207
1181,0.47759977082584043
1182,0.026143140671069435
1183,0.06042840623953668
1184,0.16571628791256887
1185,0.0318896111502395
1186,0.12380086221754205
1187,0.12374751372971597
1188,0.5911150626971843
1189,0.06482240149961642
1190,0.0036167342277048566
1191,0.348350485910812
1192,0.016394912409273214
1193,0.5561071984656635
1194,0.027610547864367656
1195,0.11349237485813579
1196,0.005718512344413186
1197,0.0149811230659902
1198,0.006656283585752149
1199,0.11530868599460707
1200,0.06902070462696731
1201,0.04648311387613936
1202,0.004223435306643093
1203,0.002314401038773226
1204,0.011640686952372194
1205,0.012178468701588466
1206,0.00566586182692505
1207,0.5130526330309828
1208,0.03398409350277749
1209,0.09702475563073851
1210,0.01258295230079872
1211,0.05288834304245037
1212,0.09550327577672069
1213,0.0016704902731209277
1214,0.01680579610582733
1215,0.7440405312079732
1216,0.019415702925793848
1217,0.06785003240993848
1218,0.0027197354159370865
1219,0.108529603998179
1220,0.017679033998908744
1221,0.05149212455011069
1222,0.080315697852751
1223,0.15986218830835552
1224,0.008963423224907329
1225,0.09080981804353502
1226,0.01379675139927596
1227,0.0041850151450473164
1228,0.06619256419591825
1229,0.36237613150376896
1230,0.5793757969234965
1231,0.017758684460279436
1232,0.08112698693455718
1233,0.019229595193423113
1234,0.6550556235073756
1235,0.8528049229776915
1236,0.005702803806844941
1237,0.0654249645409738
1238,0.4737538627982377
1239,0.04409053747773733
1240,0.01586242408735775
1241,0.012237866571900185
1242,0.023813396391044194
1243,0.008193697939840547
1244,0.01866627503594529
1245,0.04869168640280209
1246,0.1815864240956106
